column,spacecraft_lon_deg,spacecraft_lat_deg,spacecraft_height_m,nadir_height_m,nadir_line,nadir_areoid_radius_m,nadir_ellipsoid_radius_m
2733,55.596013,87.126786,317807.966,-555.0,2252.0,3378239.0,3376250.972
2734,55.457985,87.123273,317807.978,-547.0,2251.0,3378239.0,3376251.097
2735,55.321216,87.119767,317807.989,-536.0,2249.0,3378240.0,3376251.221
2736,55.183858,87.116221,317807.999,-528.0,2247.0,3378240.0,3376251.348
2737,55.047755,87.112682,317808.007,-513.0,2245.0,3378240.0,3376251.474
2738,54.911068,87.109104,317808.014,-510.0,2244.0,3378240.0,3376251.601
2739,54.774717,87.105509,317808.02,-496.0,2242.0,3378240.0,3376251.729
2740,54.639616,87.101922,317808.025,-491.0,2241.0,3378240.0,3376251.858
2741,54.503938,87.098295,317808.028,-483.0,2239.0,3378240.0,3376251.987
2742,54.369505,87.094676,317808.03,-480.0,2239.0,3378241.0,3376252.117
2743,54.234501,87.091017,317808.031,-477.0,2238.0,3378241.0,3376252.248
2744,54.100737,87.087367,317808.03,-468.0,2237.0,3378241.0,3376252.379
2745,53.966407,87.083676,317808.029,-465.0,2236.0,3378241.0,3376252.512
2746,53.833313,87.079994,317808.026,-457.0,2235.0,3378241.0,3376252.645
2747,53.699657,87.076272,317808.022,-454.0,2234.0,3378241.0,3376252.779
2748,53.567234,87.072559,317808.016,-447.0,2233.0,3378241.0,3376252.913
2749,53.434254,87.068806,317808.01,-443.0,2232.0,3378242.0,3376253.048
2750,53.302502,87.065062,317808.002,-435.0,2231.0,3378242.0,3376253.184
2751,53.170197,87.061277,317807.993,-430.0,2230.0,3378242.0,3376253.321
2752,53.039117,87.057503,317807.983,-424.0,2229.0,3378242.0,3376253.458
2753,52.907489,87.053688,317807.971,-423.0,2229.0,3378242.0,3376253.597
2754,52.786761,87.050166,317807.959,-421.0,2228.0,3378242.0,3376253.725
2755,52.656661,87.046348,317807.945,-421.0,2228.0,3378242.0,3376253.864
2756,52.526021,87.042488,317807.93,-421.0,2228.0,3378243.0,3376254.004
2757,52.396594,87.038639,317807.913,-422.0,2228.0,3378243.0,3376254.145
2758,52.26663,87.034749,317807.896,-425.0,2229.0,3378243.0,3376254.287
2759,52.137875,87.03087,317807.877,-426.0,2229.0,3378243.0,3376254.429
2760,52.008587,87.02695,317807.856,-425.0,2229.0,3378243.0,3376254.573
2761,51.880504,87.023042,317807.835,-425.0,2229.0,3378243.0,3376254.716
2762,51.751892,87.019092,317807.812,-428.0,2230.0,3378244.0,3376254.861
2763,51.62448,87.015155,317807.788,-429.0,2230.0,3378244.0,3376255.006
2764,51.496544,87.011176,317807.763,-435.0,2231.0,3378244.0,3376255.153
2765,51.369803,87.007209,317807.736,-437.0,2231.0,3378244.0,3376255.299
2766,51.242543,87.0032,317807.709,-441.0,2232.0,3378244.0,3376255.447
2767,51.116472,86.999205,317807.68,-441.0,2232.0,3378244.0,3376255.595
2768,50.989887,86.995167,317807.649,-451.0,2234.0,3378244.0,3376255.745
2769,50.864486,86.991143,317807.618,-453.0,2234.0,3378245.0,3376255.894
2770,50.738575,86.987077,317807.585,-462.0,2236.0,3378245.0,3376256.045
2771,50.613844,86.983024,317807.551,-465.0,2236.0,3378245.0,3376256.196
2772,50.488606,86.978929,317807.516,-477.0,2238.0,3378245.0,3376256.348
2773,50.363707,86.97482,317807.479,-479.0,2239.0,3378245.0,3376256.501
2774,50.239979,86.970725,317807.442,-496.0,2242.0,3378245.0,3376256.654
2775,50.115752,86.966588,317807.403,-511.0,2244.0,3378245.0,3376256.809
2776,49.992692,86.962465,317807.363,-512.0,2245.0,3378245.0,3376256.963
2777,49.869136,86.9583,317807.321,-539.0,2249.0,3378245.0,3376257.12
2778,49.746742,86.954149,317807.278,-546.0,2251.0,3378245.0,3376257.275
2779,49.623857,86.949956,317807.234,-572.0,2255.0,3378245.0,3376257.433
2780,49.502129,86.945778,317807.189,-582.0,2257.0,3378245.0,3376257.59
2781,49.379913,86.941558,317807.143,-588.0,2258.0,3378247.0,3376257.75
2782,49.258849,86.937352,317807.095,-588.0,2258.0,3378247.0,3376257.908
2783,49.137301,86.933105,317807.046,-586.0,2258.0,3378247.0,3376258.069
2784,49.0169,86.928872,317806.996,-587.0,2258.0,3378247.0,3376258.229
2785,48.896019,86.924598,317806.944,-582.0,2257.0,3378247.0,3376258.391
2786,48.77628,86.920339,317806.892,-580.0,2257.0,3378247.0,3376258.553
2787,48.656065,86.916037,317806.838,-581.0,2257.0,3378248.0,3376258.716
2788,48.536986,86.911752,317806.783,-584.0,2258.0,3378248.0,3376258.879
2789,48.417435,86.907423,317806.726,-583.0,2257.0,3378248.0,3376259.044
2790,48.299016,86.903111,317806.668,-588.0,2258.0,3378248.0,3376259.209
2791,48.180127,86.898757,317806.609,-589.0,2258.0,3378248.0,3376259.376
2792,48.062365,86.894419,317806.549,-589.0,2258.0,3378248.0,3376259.542
2793,47.944137,86.890038,317806.488,-588.0,2258.0,3378249.0,3376259.71
2794,47.827031,86.885674,317806.425,-586.0,2258.0,3378249.0,3376259.877
2795,47.709463,86.881268,317806.361,-585.0,2258.0,3378249.0,3376260.046
2796,47.593011,86.876878,317806.296,-586.0,2258.0,3378249.0,3376260.215
2797,47.4761,86.872446,317806.23,-585.0,2258.0,3378249.0,3376260.386
2798,47.360301,86.86803,317806.162,-585.0,2258.0,3378250.0,3376260.557
2799,47.244046,86.863573,317806.093,-584.0,2257.0,3378250.0,3376260.729
2800,47.128897,86.859132,317806.023,-584.0,2257.0,3378250.0,3376260.901
2801,47.013297,86.854649,317805.951,-584.0,2257.0,3378250.0,3376261.075
2802,46.898797,86.850184,317805.879,-584.0,2257.0,3378250.0,3376261.248
2803,46.783849,86.845676,317805.805,-583.0,2257.0,3378250.0,3376261.423
2804,46.669995,86.841185,317805.73,-578.0,2256.0,3378250.0,3376261.598
2805,46.555698,86.836652,317805.653,-576.0,2256.0,3378250.0,3376261.775
2806,46.442489,86.832138,317805.576,-571.0,2255.0,3378250.0,3376261.951
2807,46.32884,86.82758,317805.497,-569.0,2255.0,3378250.0,3376262.129
2808,46.216274,86.823041,317805.417,-567.0,2254.0,3378250.0,3376262.307
2809,46.103271,86.818459,317805.335,-563.0,2254.0,3378252.0,3376262.487
2810,45.991346,86.813895,317805.253,-562.0,2253.0,3378252.0,3376262.666
2811,45.878987,86.809289,317805.169,-559.0,2253.0,3378252.0,3376262.847
2812,45.7677,86.804701,317805.084,-557.0,2253.0,3378252.0,3376263.028
2813,45.655983,86.800071,317804.997,-555.0,2252.0,3378252.0,3376263.21
2814,45.545333,86.79546,317804.91,-550.0,2251.0,3378252.0,3376263.392
2815,45.434255,86.790806,317804.821,-548.0,2251.0,3378252.0,3376263.576
2816,45.323498,86.78614,317804.73,-545.0,2251.0,3378252.0,3376263.761
2817,45.213799,86.781493,317804.639,-542.0,2250.0,3378252.0,3376263.946
2818,45.103678,86.776804,317804.546,-540.0,2250.0,3378252.0,3376264.132
2819,44.99461,86.772134,317804.453,-539.0,2249.0,3378252.0,3376264.318
2820,44.885122,86.767421,317804.357,-538.0,2249.0,3378254.0,3376264.505
2821,44.776683,86.762728,317804.261,-537.0,2249.0,3378254.0,3376264.693
2822,44.667827,86.757992,317804.163,-535.0,2249.0,3378254.0,3376264.882
2823,44.560014,86.753277,317804.065,-534.0,2249.0,3378254.0,3376265.07
2824,44.451786,86.748518,317803.964,-534.0,2248.0,3378254.0,3376265.261
2825,44.344596,86.74378,317803.863,-533.0,2248.0,3378255.0,3376265.451
2826,44.236995,86.738998,317803.76,-532.0,2248.0,3378255.0,3376265.643
2827,44.130426,86.734237,317803.657,-531.0,2248.0,3378255.0,3376265.835
2828,44.023449,86.729433,317803.551,-531.0,2248.0,3378255.0,3376266.029
2829,43.917499,86.72465,317803.445,-531.0,2248.0,3378255.0,3376266.222
2830,43.811143,86.719824,317803.337,-530.0,2248.0,3378256.0,3376266.417
2831,43.705809,86.715019,317803.229,-528.0,2247.0,3378256.0,3376266.611
2832,43.600072,86.71017,317803.118,-528.0,2247.0,3378256.0,3376266.808
2833,43.495351,86.705344,317803.007,-528.0,2247.0,3378256.0,3376267.004
2834,43.39023,86.700473,317802.895,-529.0,2247.0,3378256.0,3376267.202
2835,43.286119,86.695625,317802.781,-530.0,2248.0,3378257.0,3376267.399
2836,43.181612,86.690732,317802.666,-529.0,2248.0,3378257.0,3376267.599
2837,43.085792,86.686225,317802.558,-530.0,2248.0,3378257.0,3376267.783
2838,42.982569,86.681345,317802.441,-530.0,2248.0,3378257.0,3376267.982
2839,42.878953,86.676421,317802.322,-532.0,2248.0,3378257.0,3376268.184
2840,42.776334,86.67152,317802.203,-533.0,2248.0,3378258.0,3376268.385
2841,42.673325,86.666575,317802.081,-532.0,2248.0,3378258.0,3376268.588
2842,42.571307,86.661653,317801.959,-533.0,2248.0,3378258.0,3376268.79
2843,42.468902,86.656687,317801.835,-534.0,2248.0,3378258.0,3376268.995
2844,42.367483,86.651744,317801.71,-535.0,2248.0,3378258.0,3376269.199
2845,42.265678,86.646758,317801.584,-536.0,2249.0,3378259.0,3376269.405
2846,42.164855,86.641794,317801.457,-538.0,2249.0,3378259.0,3376269.61
2847,42.063649,86.636786,317801.328,-539.0,2249.0,3378259.0,3376269.818
2848,41.963418,86.631802,317801.198,-539.0,2249.0,3378259.0,3376270.025
2849,41.862808,86.626774,317801.066,-543.0,2250.0,3378259.0,3376270.234
2850,41.762495,86.621736,317800.934,-545.0,2251.0,3378260.0,3376270.443
2851,41.663149,86.616722,317800.8,-548.0,2251.0,3378260.0,3376270.652
2852,41.563427,86.611663,317800.665,-550.0,2251.0,3378260.0,3376270.864
2853,41.464667,86.606629,317800.529,-553.0,2252.0,3378260.0,3376271.074
2854,41.365534,86.60155,317800.391,-561.0,2253.0,3378261.0,3376271.287
2855,41.267356,86.596496,317800.253,-562.0,2254.0,3378261.0,3376271.499
2856,41.168808,86.591397,317800.113,-566.0,2254.0,3378261.0,3376271.713
2857,41.07121,86.586323,317799.972,-570.0,2255.0,3378261.0,3376271.926
2858,40.973244,86.581205,317799.829,-571.0,2255.0,3378261.0,3376272.142
2859,40.876223,86.576112,317799.686,-577.0,2256.0,3378262.0,3376272.357
2860,40.778836,86.570974,317799.541,-582.0,2257.0,3378262.0,3376272.574
2861,40.68239,86.565861,317799.395,-585.0,2258.0,3378262.0,3376272.79
2862,40.585579,86.560704,317799.247,-589.0,2258.0,3378262.0,3376273.008
2863,40.489703,86.555572,317799.099,-599.0,2260.0,3378262.0,3376273.226
2864,40.393466,86.550396,317798.948,-600.0,2260.0,3378263.0,3376273.446
2865,40.298158,86.545245,317798.798,-605.0,2261.0,3378263.0,3376273.665
2866,40.202491,86.54005,317798.645,-611.0,2262.0,3378263.0,3376273.887
2867,40.107748,86.53488,317798.492,-615.0,2263.0,3378263.0,3376274.108
2868,40.012648,86.529666,317798.336,-621.0,2264.0,3378264.0,3376274.33
2869,39.918467,86.524478,317798.181,-634.0,2266.0,3378264.0,3376274.553
2870,39.823931,86.519245,317798.023,-634.0,2266.0,3378264.0,3376274.777
2871,39.730309,86.514039,317797.865,-651.0,2269.0,3378264.0,3376275.001
2872,39.636335,86.508787,317797.704,-679.0,2274.0,3378264.0,3376275.226
2873,39.543268,86.503562,317797.544,-689.0,2276.0,3378265.0,3376275.451
2874,39.449852,86.498293,317797.381,-730.0,2283.0,3378265.0,3376275.679
2875,39.357338,86.493049,317797.218,-784.0,2293.0,3378265.0,3376275.905
2876,39.264476,86.487762,317797.052,-847.0,2304.0,3378265.0,3376276.134
2877,39.172512,86.4825,317796.887,-868.0,2308.0,3378265.0,3376276.362
2878,39.080203,86.477195,317796.719,-913.0,2316.0,3378265.0,3376276.592
2879,38.988785,86.471916,317796.551,-943.0,2321.0,3378265.0,3376276.822
2880,38.897024,86.466592,317796.38,-953.0,2323.0,3378265.0,3376277.053
2881,38.806151,86.461295,317796.21,-962.0,2325.0,3378267.0,3376277.284
2882,38.714935,86.455954,317796.037,-973.0,2327.0,3378267.0,3376277.517
2883,38.624602,86.45064,317795.864,-972.0,2327.0,3378267.0,3376277.75
2884,38.533929,86.445281,317795.689,-945.0,2322.0,3378267.0,3376277.984
2885,38.444133,86.43995,317795.513,-917.0,2317.0,3378267.0,3376278.218
2886,38.353999,86.434573,317795.335,-912.0,2316.0,3378268.0,3376278.454
2887,38.264738,86.429225,317795.157,-865.0,2307.0,3378268.0,3376278.689
2888,38.17514,86.423831,317794.977,-832.0,2302.0,3378268.0,3376278.927
2889,38.08641,86.418465,317794.796,-826.0,2300.0,3378268.0,3376279.164
2890,37.997346,86.413055,317794.613,-791.0,2294.0,3378269.0,3376279.403
2891,37.908548,86.407636,317794.429,-766.0,2290.0,3378269.0,3376279.643
2892,37.820609,86.402245,317794.245,-751.0,2287.0,3378269.0,3376279.881
2893,37.73234,86.396809,317794.058,-746.0,2286.0,3378269.0,3376280.123
2894,37.644925,86.391401,317793.872,-745.0,2286.0,3378270.0,3376280.363
2895,37.557181,86.385949,317793.683,-747.0,2286.0,3378270.0,3376280.606
2896,37.470285,86.380525,317793.493,-746.0,2286.0,3378270.0,3376280.848
2897,37.383064,86.375056,317793.302,-754.0,2288.0,3378270.0,3376281.092
2898,37.296686,86.369615,317793.11,-758.0,2288.0,3378270.0,3376281.335
2899,37.209983,86.36413,317792.916,-757.0,2288.0,3378270.0,3376281.581
2900,37.124119,86.358673,317792.722,-753.0,2288.0,3378270.0,3376281.825
2901,37.037932,86.353171,317792.525,-750.0,2287.0,3378270.0,3376282.072
2902,36.952579,86.347699,317792.329,-747.0,2286.0,3378270.0,3376282.319
2903,36.866905,86.342181,317792.129,-745.0,2286.0,3378272.0,3376282.567
2904,36.78206,86.336692,317791.93,-742.0,2286.0,3378272.0,3376282.815
2905,36.696895,86.331158,317791.729,-739.0,2285.0,3378272.0,3376283.065
2906,36.612555,86.325654,317791.527,-739.0,2285.0,3378272.0,3376283.314
2907,36.527897,86.320105,317791.323,-735.0,2284.0,3378272.0,3376283.565
2908,36.444058,86.314584,317791.119,-734.0,2284.0,3378272.0,3376283.816
2909,36.359904,86.309019,317790.912,-733.0,2284.0,3378272.0,3376284.069
2910,36.276563,86.303484,317790.706,-733.0,2284.0,3378272.0,3376284.321
2911,36.192909,86.297903,317790.496,-732.0,2284.0,3378274.0,3376284.575
2912,36.110064,86.292352,317790.287,-731.0,2284.0,3378274.0,3376284.829
2913,36.026907,86.286756,317790.076,-731.0,2284.0,3378274.0,3376285.085
2914,35.944554,86.28119,317789.864,-732.0,2284.0,3378274.0,3376285.339
2915,35.861891,86.275578,317789.65,-731.0,2284.0,3378275.0,3376285.597
2916,35.780027,86.269997,317789.436,-731.0,2284.0,3378275.0,3376285.853
2917,35.697856,86.264371,317789.219,-730.0,2283.0,3378275.0,3376286.112
2918,35.616478,86.258775,317789.003,-731.0,2283.0,3378275.0,3376286.37
2919,35.534794,86.253133,317788.784,-732.0,2284.0,3378276.0,3376286.63
2920,35.453899,86.247522,317788.565,-732.0,2284.0,3378276.0,3376286.889
2921,35.3727,86.241866,317788.343,-732.0,2284.0,3378276.0,3376287.151
2922,35.292285,86.23624,317788.122,-732.0,2284.0,3378276.0,3376287.412
2923,35.211568,86.230569,317787.897,-732.0,2284.0,3378277.0,3376287.675
2924,35.137563,86.225349,317787.69,-731.0,2284.0,3378277.0,3376287.918
2925,35.057845,86.219702,317787.465,-731.0,2283.0,3378277.0,3376288.181
2926,34.977825,86.21401,317787.237,-729.0,2283.0,3378277.0,3376288.446
2927,34.898579,86.208349,317787.01,-727.0,2283.0,3378278.0,3376288.71
2928,34.819034,86.202642,317786.779,-727.0,2283.0,3378278.0,3376288.977
2929,34.739725,86.196928,317786.548,-726.0,2283.0,3378278.0,3376289.245
2930,34.661183,86.191246,317786.316,-725.0,2283.0,3378279.0,3376289.511
2931,34.582344,86.185518,317786.082,-724.0,2282.0,3378279.0,3376289.78
2932,34.504266,86.179821,317785.849,-724.0,2282.0,3378279.0,3376290.048
2933,34.425893,86.174079,317785.612,-723.0,2282.0,3378279.0,3376290.318
2934,34.348277,86.168369,317785.376,-723.0,2282.0,3378280.0,3376290.588
2935,34.270368,86.162613,317785.137,-724.0,2282.0,3378280.0,3376290.86
2936,34.193211,86.156889,317784.898,-723.0,2282.0,3378280.0,3376291.131
2937,34.115762,86.151119,317784.656,-725.0,2282.0,3378280.0,3376291.404
2938,34.03906,86.145381,317784.415,-727.0,2283.0,3378281.0,3376291.676
2939,33.962069,86.139597,317784.171,-727.0,2283.0,3378281.0,3376291.951
2940,33.88582,86.133846,317783.927,-730.0,2283.0,3378281.0,3376292.225
2941,33.809283,86.128049,317783.681,-732.0,2284.0,3378281.0,3376292.501
2942,33.733484,86.122284,317783.435,-736.0,2284.0,3378282.0,3376292.777
2943,33.657398,86.116474,317783.185,-740.0,2285.0,3378282.0,3376293.054
2944,33.582046,86.110696,317782.937,-741.0,2285.0,3378282.0,3376293.331
2945,33.506409,86.104872,317782.685,-745.0,2286.0,3378283.0,3376293.61
2946,33.4315,86.09908,317782.434,-749.0,2287.0,3378283.0,3376293.888
2947,33.356308,86.093243,317782.18,-754.0,2288.0,3378283.0,3376294.169
2948,33.281841,86.087439,317781.926,-754.0,2288.0,3378283.0,3376294.449
2949,33.207091,86.081589,317781.67,-763.0,2289.0,3378284.0,3376294.731
2950,33.133061,86.075772,317781.414,-766.0,2290.0,3378284.0,3376295.012
2951,33.058751,86.069909,317781.155,-773.0,2291.0,3378284.0,3376295.296
2952,32.985157,86.064078,317780.896,-776.0,2291.0,3378284.0,3376295.578
2953,32.911283,86.058202,317780.634,-783.0,2293.0,3378285.0,3376295.863
2954,32.83812,86.05236,317780.373,-788.0,2294.0,3378285.0,3376296.147
2955,32.76468,86.046471,317780.109,-797.0,2295.0,3378285.0,3376296.434
2956,32.691947,86.040615,317779.846,-800.0,2296.0,3378285.0,3376296.719
2957,32.618937,86.034714,317779.579,-809.0,2298.0,3378285.0,3376297.007
2958,32.54663,86.028846,317779.313,-816.0,2299.0,3378285.0,3376297.294
2959,32.474049,86.022932,317779.044,-822.0,2300.0,3378285.0,3376297.583
2960,32.402165,86.017052,317778.775,-829.0,2301.0,3378287.0,3376297.872
2961,32.330008,86.011126,317778.504,-833.0,2302.0,3378287.0,3376298.163
2962,32.258545,86.005233,317778.233,-847.0,2304.0,3378287.0,3376298.452
2963,32.18681,85.999295,317777.959,-851.0,2305.0,3378287.0,3376298.745
2964,32.115765,85.99339,317777.685,-857.0,2306.0,3378288.0,3376299.036
2965,32.044448,85.987439,317777.409,-868.0,2308.0,3378288.0,3376299.33
2966,31.973818,85.981522,317777.133,-875.0,2309.0,3378288.0,3376299.623
2967,31.902918,85.975559,317776.854,-886.0,2311.0,3378289.0,3376299.918
2968,31.832226,85.96959,317776.573,-894.0,2313.0,3378289.0,3376300.214
2969,31.762213,85.963656,317776.294,-899.0,2313.0,3378289.0,3376300.509
2970,31.691933,85.957675,317776.011,-905.0,2314.0,3378289.0,3376300.807
2971,31.622328,85.951728,317775.729,-912.0,2316.0,3378290.0,3376301.103
2972,31.552457,85.945736,317775.443,-916.0,2316.0,3378290.0,3376301.402
2973,31.483257,85.939778,317775.159,-916.0,2316.0,3378290.0,3376301.7
2974,31.413793,85.933773,317774.871,-917.0,2317.0,3378290.0,3376302.0
2975,31.344995,85.927803,317774.584,-917.0,2316.0,3378290.0,3376302.299
2976,31.275934,85.921788,317774.293,-915.0,2316.0,3378290.0,3376302.601
2977,31.207535,85.915806,317774.004,-913.0,2316.0,3378290.0,3376302.902
2978,31.138875,85.909779,317773.711,-908.0,2315.0,3378292.0,3376303.205
2979,31.070873,85.903786,317773.419,-903.0,2314.0,3378292.0,3376303.507
2980,31.002611,85.897747,317773.123,-899.0,2313.0,3378292.0,3376303.812
2981,30.935003,85.891743,317772.829,-895.0,2313.0,3378292.0,3376304.116
2982,30.867136,85.885693,317772.531,-895.0,2313.0,3378292.0,3376304.422
2983,30.79992,85.879678,317772.234,-895.0,2313.0,3378292.0,3376304.727
2984,30.732445,85.873617,317771.934,-897.0,2313.0,3378294.0,3376305.035
2985,30.665617,85.86759,317771.634,-899.0,2313.0,3378294.0,3376305.341
2986,30.598533,85.861518,317771.331,-901.0,2314.0,3378294.0,3376305.651
2987,30.532091,85.855481,317771.029,-900.0,2313.0,3378294.0,3376305.959
2988,30.465393,85.849397,317770.724,-902.0,2314.0,3378295.0,3376306.269
2989,30.399334,85.843349,317770.419,-902.0,2314.0,3378295.0,3376306.579
2990,30.333021,85.837255,317770.112,-902.0,2314.0,3378295.0,3376306.891
2991,30.267342,85.831196,317769.805,-902.0,2314.0,3378296.0,3376307.202
2992,30.201411,85.825091,317769.494,-904.0,2314.0,3378296.0,3376307.515
2993,30.13611,85.819021,317769.185,-904.0,2314.0,3378296.0,3376307.828
2994,30.070558,85.812905,317768.872,-905.0,2314.0,3378296.0,3376308.143
2995,30.005633,85.806825,317768.56,-905.0,2314.0,3378297.0,3376308.456
2996,29.940457,85.800698,317768.245,-905.0,2314.0,3378297.0,3376308.773
2997,29.875904,85.794607,317767.93,-905.0,2314.0,3378297.0,3376309.088
2998,29.811102,85.78847,317767.613,-907.0,2315.0,3378298.0,3376309.406
2999,29.746919,85.782369,317767.296,-907.0,2315.0,3378298.0,3376309.723
3000,29.682488,85.776221,317766.975,-909.0,2315.0,3378298.0,3376310.042
3001,29.618673,85.77011,317766.656,-910.0,2315.0,3378299.0,3376310.36
3002,29.55461,85.763952,317766.333,-910.0,2315.0,3378299.0,3376310.681
3003,29.49116,85.75783,317766.011,-914.0,2316.0,3378299.0,3376311.001
3004,29.427464,85.751662,317765.686,-917.0,2316.0,3378300.0,3376311.323
3005,29.364375,85.74553,317765.362,-917.0,2316.0,3378300.0,3376311.644
3006,29.301043,85.739352,317765.034,-919.0,2317.0,3378300.0,3376311.968
3007,29.238314,85.73321,317764.707,-921.0,2317.0,3378300.0,3376312.29
3008,29.175342,85.727021,317764.377,-922.0,2317.0,3378301.0,3376312.616
3009,29.112971,85.720869,317764.047,-922.0,2317.0,3378301.0,3376312.94
3010,29.050357,85.714671,317763.715,-924.0,2318.0,3378301.0,3376313.266
3011,28.987923,85.708467,317763.381,-925.0,2318.0,3378302.0,3376313.594
3012,28.926083,85.7023,317763.048,-925.0,2318.0,3378302.0,3376313.92
