column,usrdr_deep_energy_db,usrdr_robust_z,rdr_complex_deep_energy_db,rdr_complex_robust_z,edr_raw_deep_energy_db,combined_low_signal_score,low_signal_flag
650,-40.389041900634766,-0.8631625175476074,9.758447647094727,-0.656160831451416,12.174839973449707,-0.7596616744995117,False
651,-40.04070281982422,-0.7550244331359863,9.493377685546875,-0.7138659954071045,12.149496078491211,-0.7344452142715454,False
652,-39.83278274536133,-0.6904779076576233,9.68132495880127,-0.672950267791748,12.245131492614746,-0.6817140579223633,False
653,-40.08271789550781,-0.7680675387382507,10.286653518676758,-0.5411714911460876,12.184951782226562,-0.6546195149421692,False
654,-39.79147720336914,-0.677655041217804,9.412823677062988,-0.7314024567604065,12.31430435180664,-0.7045287489891052,False
655,-39.77899932861328,-0.6737814545631409,9.900724411010742,-0.6251874566078186,12.206108093261719,-0.6494844555854797,False
656,-39.61110305786133,-0.6216598749160767,9.616508483886719,-0.6870607137680054,12.304489135742188,-0.654360294342041,False
657,-39.76126480102539,-0.6682759523391724,10.288747787475586,-0.5407155752182007,12.265007019042969,-0.6044957637786865,False
658,-39.5963134765625,-0.6170685887336731,10.096545219421387,-0.5825576782226562,12.226163864135742,-0.5998131036758423,False
659,-40.091068267822266,-0.770659863948822,10.343611717224121,-0.5287718176841736,12.256073951721191,-0.6497158408164978,False
660,-39.94063186645508,-0.7239584922790527,9.683980941772461,-0.6723721027374268,12.304489135742188,-0.6981652975082397,False
661,-39.76396942138672,-0.6691155433654785,8.730252265930176,-0.8799968361854553,12.353342056274414,-0.7745561599731445,False
662,-39.51118850708008,-0.5906424522399902,9.44715690612793,-0.7239281535148621,12.265007019042969,-0.6572853326797485,False
663,-39.7530632019043,-0.665729820728302,8.970121383666992,-0.8277778029441833,12.372730255126953,-0.7467538118362427,False
664,-39.570648193359375,-0.6091010570526123,10.121665000915527,-0.5770891904830933,12.382391929626465,-0.5930951237678528,False
665,-39.807891845703125,-0.6827508211135864,11.666789054870605,-0.24071887135505676,12.195038795471191,-0.4617348313331604,False
666,-40.12125778198242,-0.7800318598747253,10.098026275634766,-0.5822352766990662,12.31430435180664,-0.6811335682868958,False
667,-40.0560302734375,-0.7597826719284058,9.226140975952148,-0.7720428705215454,12.225164413452148,-0.7659127712249756,False
668,-40.04910659790039,-0.7576332688331604,9.16936206817627,-0.7844035625457764,12.174839973449707,-0.771018385887146,False
669,-40.05134963989258,-0.7583296298980713,9.89497184753418,-0.6264398097991943,12.184951782226562,-0.6923847198486328,False
670,-39.49708938598633,-0.5862655639648438,9.75827693939209,-0.6561979651451111,12.382391929626465,-0.6212317943572998,False
671,-40.07671356201172,-0.7662035822868347,8.631402015686035,-0.901516318321228,12.392032623291016,-0.833859920501709,False
672,-40.13027572631836,-0.7828313708305359,9.788142204284668,-0.649696409702301,12.235159873962402,-0.7162638902664185,False
673,-39.92322540283203,-0.7185548543930054,10.711791038513184,-0.4486199617385864,12.294652938842773,-0.5835874080657959,False
674,-39.868648529052734,-0.7016120553016663,10.712971687316895,-0.44836291670799255,12.343615531921387,-0.5749874711036682,False
675,-40.049598693847656,-0.7577860355377197,12.054274559020996,-0.1563640832901001,12.245131492614746,-0.4570750594139099,False
676,-39.82545471191406,-0.688202977180481,10.400714874267578,-0.5163406133651733,12.353342056274414,-0.6022717952728271,False
677,-40.183128356933594,-0.799238920211792,12.094944953918457,-0.14751021564006805,12.255081176757812,-0.4733745753765106,False
678,-39.85932540893555,-0.6987177729606628,11.16530990600586,-0.3498898446559906,12.256073951721191,-0.5243037939071655,False
679,-39.06397247314453,-0.4518091082572937,10.531843185424805,-0.4877942204475403,12.324095726013184,-0.469801664352417,False
680,-39.422733306884766,-0.563182532787323,11.74414348602295,-0.22387897968292236,12.31430435180664,-0.3935307562351227,False
681,-39.30606460571289,-0.526964008808136,10.892512321472168,-0.4092773199081421,12.265007019042969,-0.46812066435813904,False
682,-39.69492721557617,-0.6476821303367615,10.915237426757812,-0.4043301045894623,12.31430435180664,-0.5260061025619507,False
683,-39.388668060302734,-0.5526073575019836,9.640827178955078,-0.6817665696144104,12.164703369140625,-0.617186963558197,False
684,-39.41011428833008,-0.5592650771141052,10.01930046081543,-0.5993736982345581,12.335038185119629,-0.5793193578720093,False
685,-39.40787887573242,-0.5585711002349854,10.133277893066406,-0.5745610594749451,12.304489135742188,-0.5665661096572876,False
686,-38.970218658447266,-0.4227042496204376,8.891230583190918,-0.8449521660804749,12.235159873962402,-0.6338282227516174,False
687,-40.037105560302734,-0.7539076805114746,10.032797813415527,-0.5964353680610657,12.225164413452148,-0.6751714944839478,False
688,-39.85263442993164,-0.69664067029953,9.596674919128418,-0.6913784146308899,12.144363403320312,-0.69400954246521,False
689,-39.775691986083984,-0.67275470495224,8.614102363586426,-0.9052824378013611,12.246126174926758,-0.7890185713768005,False
690,-39.87956237792969,-0.7050001621246338,8.347511291503906,-0.9633187651634216,12.265996932983398,-0.8341594934463501,False
691,-40.363224029541016,-0.855147659778595,10.48164176940918,-0.49872297048568726,12.235159873962402,-0.6769353151321411,False
692,-39.8139533996582,-0.6846325397491455,9.02090072631836,-0.8167232871055603,12.2151460647583,-0.7506779432296753,False
693,-40.0398063659668,-0.75474613904953,10.869460105895996,-0.4142957329750061,12.205103874206543,-0.5845209360122681,False
694,-40.20372772216797,-0.8056337237358093,9.386686325073242,-0.7370924949645996,12.265007019042969,-0.7713631391525269,False
695,-40.2140998840332,-0.8088536858558655,9.488033294677734,-0.7150294780731201,12.274911880493164,-0.7619415521621704,False
696,-40.454444885253906,-0.8834661841392517,9.178850173950195,-0.78233802318573,12.185959815979004,-0.8329020738601685,False
697,-39.99126052856445,-0.7396756410598755,9.243578910827637,-0.7682467103004456,12.164703369140625,-0.7539612054824829,False
698,-39.5233039855957,-0.5944035649299622,9.512520790100098,-0.7096986174583435,12.372730255126953,-0.6520510911941528,False
699,-39.98719024658203,-0.7384120225906372,10.204307556152344,-0.5590980648994446,12.275899887084961,-0.6487550735473633,False
700,-39.16408157348633,-0.4828868806362152,11.130732536315918,-0.3574172556400299,12.304489135742188,-0.42015206813812256,False
701,-39.456787109375,-0.5737541317939758,10.135186195373535,-0.5741456151008606,12.31430435180664,-0.5739498734474182,False
702,-39.63349533081055,-0.6286112666130066,10.524855613708496,-0.4893154203891754,12.343615531921387,-0.5589633584022522,False
703,-39.60629653930664,-0.6201677322387695,9.246041297912598,-0.7677106261253357,12.2151460647583,-0.693939208984375,False
704,-39.44905471801758,-0.5713537335395813,9.418293952941895,-0.7302115559577942,12.31430435180664,-0.6507826447486877,False
705,-39.12744140625,-0.4715123474597931,9.79157829284668,-0.6489483714103699,12.478788375854492,-0.5602303743362427,False
706,-39.49453353881836,-0.5854721069335938,9.16765022277832,-0.7847762107849121,12.294652938842773,-0.6851241588592529,False
707,-38.92339324951172,-0.4081678092479706,10.43660831451416,-0.5085266828536987,12.235159873962402,-0.45834726095199585,False
708,-40.141944885253906,-0.7864539623260498,9.339340209960938,-0.747399628162384,12.28479290008545,-0.7669267654418945,False
709,-40.03517150878906,-0.7533072829246521,9.296438217163086,-0.7567393183708191,12.353342056274414,-0.7550233006477356,False
710,-39.684513092041016,-0.6444492340087891,9.20185661315918,-0.7773295640945435,12.265996932983398,-0.7108893990516663,False
711,-39.880802154541016,-0.7053850293159485,9.194738388061523,-0.7788791656494141,12.430380821228027,-0.7421320676803589,False
712,-40.03146743774414,-0.7521573901176453,9.013175964355469,-0.8184049129486084,12.304489135742188,-0.7852811813354492,False
713,-40.36662292480469,-0.8562027812004089,11.144794464111328,-0.3543560206890106,12.255081176757812,-0.6052793860435486,False
714,-40.41984558105469,-0.8727251887321472,8.857102394104004,-0.8523818254470825,12.363046646118164,-0.8625534772872925,False
715,-39.93508529663086,-0.7222366333007812,8.776212692260742,-0.8699913620948792,12.174839973449707,-0.7961139678955078,False
716,-40.131980895996094,-0.7833607196807861,9.790545463562012,-0.6491732001304626,12.324878692626953,-0.7162669897079468,False
717,-40.689876556396484,-0.9565533399581909,8.356452941894531,-0.9613721370697021,12.205103874206543,-0.9589627385139465,False
718,-39.91424560546875,-0.7157671451568604,9.00818920135498,-0.8194905519485474,12.382391929626465,-0.7676288485527039,False
719,-40.4158935546875,-0.8714983463287354,10.094943046569824,-0.5829064846038818,12.265996932983398,-0.7272024154663086,False
720,-39.9193229675293,-0.7173433899879456,9.71178913116455,-0.6663182973861694,12.195038795471191,-0.6918308734893799,False
721,-40.32638931274414,-0.8437126874923706,10.349912643432617,-0.5274001359939575,12.304489135742188,-0.6855564117431641,False
722,-40.48355484008789,-0.892503023147583,10.75246810913086,-0.4397646486759186,12.324095726013184,-0.6661338210105896,False
723,-40.47968673706055,-0.891302227973938,10.007736206054688,-0.6018912196159363,12.205103874206543,-0.7465966939926147,False
724,-39.90843200683594,-0.7139623761177063,9.823426246643066,-0.6420150995254517,12.236156463623047,-0.6779887676239014,False
725,-40.25785446166992,-0.8224368095397949,8.842286109924316,-0.855607271194458,12.274911880493164,-0.8390220403671265,False
726,-39.26517105102539,-0.5142690539360046,9.824373245239258,-0.6418089866638184,12.31430435180664,-0.5780390501022339,False
727,-39.42416000366211,-0.5636253952980042,10.577393531799316,-0.47787800431251526,12.31430435180664,-0.5207517147064209,False
728,-39.18352508544922,-0.48892292380332947,10.532404899597168,-0.48767194151878357,12.175850868225098,-0.4882974326610565,False
729,-39.64073181152344,-0.6308577656745911,10.289915084838867,-0.5404614806175232,12.363046646118164,-0.5856596231460571,False
730,-39.88093185424805,-0.7054252624511719,10.190787315368652,-0.5620414018630981,12.392032623291016,-0.633733332157135,False
731,-39.656578063964844,-0.6357770562171936,9.810959815979004,-0.6447290182113647,12.324095726013184,-0.6402530670166016,False
732,-39.6873893737793,-0.6453421115875244,11.202550888061523,-0.3417825698852539,12.236156463623047,-0.49356234073638916,False
733,-39.18067932128906,-0.488039493560791,10.435140609741211,-0.5088461637496948,12.392032623291016,-0.4984428286552429,False
734,-39.10504913330078,-0.46456092596054077,11.164752006530762,-0.35001128911972046,12.274911880493164,-0.4072861075401306,False
735,-39.633140563964844,-0.6285011768341064,12.290562629699707,-0.10492466390132904,12.31430435180664,-0.36671292781829834,False
736,-39.5892448425293,-0.6148741841316223,12.173500061035156,-0.13040894269943237,12.265007019042969,-0.37264156341552734,False
737,-39.65975570678711,-0.6367635726928711,10.315681457519531,-0.5348522067070007,12.255081176757812,-0.5858079195022583,False
738,-39.6302375793457,-0.6275999546051025,10.109086990356445,-0.5798273682594299,12.236156463623047,-0.6037136316299438,False
739,-39.234622955322266,-0.5047857165336609,10.623128890991211,-0.46792152523994446,12.205103874206543,-0.48635363578796387,False
740,-38.52623748779297,-0.28487512469291687,9.662246704101562,-0.677103579044342,12.174839973449707,-0.48098933696746826,False
741,-38.59745788574219,-0.30698472261428833,10.071125984191895,-0.5880914330482483,12.274911880493164,-0.4475380778312683,False
742,-39.25062561035156,-0.5097535252571106,9.037073135375977,-0.8132025599479675,12.205103874206543,-0.6614780426025391,False
743,-39.522098541259766,-0.5940293669700623,9.824193954467773,-0.6418479681015015,12.144363403320312,-0.6179386377334595,False
744,-39.62963104248047,-0.6274116635322571,9.810303688049316,-0.6448718905448914,12.185959815979004,-0.6361417770385742,False
745,-39.72964859008789,-0.6584610342979431,10.483298301696777,-0.49836236238479614,12.28479290008545,-0.5784116983413696,False
746,-39.528663635253906,-0.5960674285888672,9.624740600585938,-0.6852685809135437,12.333866119384766,-0.6406680345535278,False
747,-39.4954719543457,-0.5857634544372559,10.025681495666504,-0.5979845523834229,12.333866119384766,-0.5918740034103394,False
748,-39.39254379272461,-0.5538105368614197,8.981159210205078,-0.8253749012947083,12.206108093261719,-0.689592719078064,False
749,-39.469505310058594,-0.5777024030685425,9.338948249816895,-0.7474849820137024,12.242740631103516,-0.6625937223434448,False
750,-39.479881286621094,-0.5809234976768494,10.227599143981934,-0.5540274977684021,12.265007019042969,-0.5674754977226257,False
751,-39.67292785644531,-0.640852689743042,11.004782676696777,-0.3848362863063812,12.420825004577637,-0.5128445029258728,False
752,-39.841609954833984,-0.6932182312011719,9.046571731567383,-0.8111347556114197,12.343615531921387,-0.7521765232086182,False
753,-39.88200378417969,-0.7057580351829529,10.458648681640625,-0.5037285089492798,12.304489135742188,-0.604743242263794,False
754,-39.713417053222656,-0.6534221172332764,10.47580623626709,-0.49999335408210754,12.31430435180664,-0.5767077207565308,False
755,-39.65983200073242,-0.6367872357368469,9.323262214660645,-0.7508997917175293,12.353342056274414,-0.6938434839248657,False
756,-39.36568832397461,-0.5454735159873962,10.355876922607422,-0.5261017084121704,12.44942855834961,-0.5357875823974609,False
757,-39.86543655395508,-0.7006149291992188,9.893980026245117,-0.6266556978225708,12.304489135742188,-0.6636353135108948,False
758,-39.52131271362305,-0.5937854051589966,10.510152816772461,-0.4925161898136139,12.44942855834961,-0.543150782585144,False
759,-39.22941970825195,-0.5031704306602478,9.818514823913574,-0.6430843472480774,12.255081176757812,-0.5731273889541626,False
760,-39.58280944824219,-0.6128764152526855,10.145781517028809,-0.5718390345573425,12.245131492614746,-0.5923577547073364,False
761,-39.598663330078125,-0.6177980899810791,10.216344833374023,-0.5564775466918945,12.265996932983398,-0.5871378183364868,False
762,-38.94520950317383,-0.4149404466152191,9.53599739074707,-0.7045878171920776,12.343615531921387,-0.5597641468048096,False
763,-39.31343460083008,-0.5292519330978394,10.04506778717041,-0.5937642455101013,12.43991470336914,-0.561508059501648,False
764,-39.555091857910156,-0.6042717695236206,11.264004707336426,-0.32840418815612793,12.46839427947998,-0.46633797883987427,False
765,-39.34965133666992,-0.5404950380325317,9.643104553222656,-0.6812707781791687,12.333866119384766,-0.6108828783035278,False
766,-40.03200912475586,-0.7523255944252014,10.823424339294434,-0.4243176281452179,12.294652938842773,-0.5883216261863708,False
767,-39.68598175048828,-0.644905149936676,10.589269638061523,-0.4752926230430603,12.392032623291016,-0.5600988864898682,False
768,-39.98231887817383,-0.7368997931480408,9.120221138000488,-0.7951014041900635,12.401651382446289,-0.7660006284713745,False
769,-39.41792297363281,-0.5616891980171204,9.420258522033691,-0.7297838926315308,12.31430435180664,-0.645736575126648,False
770,-39.827205657958984,-0.6887465715408325,8.422795295715332,-0.9469295740127563,12.304489135742188,-0.8178380727767944,False
771,-39.536834716796875,-0.5986040830612183,9.448858261108398,-0.7235577702522278,12.052667617797852,-0.6610809564590454,False
772,-39.34286117553711,-0.5383870601654053,9.435747146606445,-0.7264120578765869,12.205103874206543,-0.6323995590209961,False
773,-39.31546401977539,-0.5298819541931152,9.418473243713379,-0.7301725745201111,12.205103874206543,-0.6300272941589355,False
774,-39.614418029785156,-0.6226889491081238,9.335979461669922,-0.748131275177002,12.235159873962402,-0.6854101419448853,False
775,-39.522247314453125,-0.5940755605697632,10.383523941040039,-0.5200830101966858,12.123924255371094,-0.5570793151855469,False
776,-39.68654251098633,-0.6450791954994202,10.468833923339844,-0.5015112161636353,12.46839427947998,-0.5732952356338501,False
777,-39.514503479003906,-0.5916715860366821,10.2509765625,-0.5489383339881897,12.154545783996582,-0.5703049898147583,False
778,-39.96150588989258,-0.7304385900497437,9.39803695678711,-0.7346214652061462,12.093087196350098,-0.7325299978256226,False
779,-40.51570510864258,-0.9024837613105774,10.500990867614746,-0.4945107102394104,12.174839973449707,-0.6984972357749939,False
780,-40.1190185546875,-0.77933669090271,9.798810005187988,-0.6473740339279175,12.245131492614746,-0.7133553624153137,False
781,-39.81813049316406,-0.6859292984008789,10.035127639770508,-0.5959281921386719,12.334840774536133,-0.6409287452697754,False
782,-39.385223388671875,-0.5515379905700684,8.940068244934082,-0.8343203067779541,12.190603256225586,-0.6929291486740112,False
783,-39.64389419555664,-0.6318395137786865,8.727927207946777,-0.8805029988288879,12.154545783996582,-0.7561712265014648,False
784,-40.221832275390625,-0.81125408411026,9.546496391296387,-0.7023021578788757,12.265007019042969,-0.7567781209945679,False
785,-39.953678131103516,-0.7280085682868958,9.913101196289062,-0.6224930882453918,12.2151460647583,-0.6752508282661438,False
786,-39.634151458740234,-0.6288149952888489,9.410393714904785,-0.7319314479827881,12.195038795471191,-0.6803731918334961,False
787,-39.880897521972656,-0.7054145932197571,9.198256492614746,-0.7781133055686951,12.164703369140625,-0.7417639493942261,False
788,-39.84989929199219,-0.6957915425300598,8.796639442443848,-0.8655444979667664,12.144363403320312,-0.7806680202484131,False
789,-39.7730827331543,-0.6719446778297424,8.671039581298828,-0.89288729429245,12.154545783996582,-0.7824159860610962,False
790,-40.15610885620117,-0.7908509969711304,9.296978950500488,-0.7566215991973877,12.343615531921387,-0.773736298084259,False
791,-40.08338165283203,-0.7682735919952393,10.139368057250977,-0.573235273361206,12.164703369140625,-0.6707544326782227,False
792,-39.82140350341797,-0.6869453191757202,9.861770629882812,-0.6336676478385925,12.353342056274414,-0.660306453704834,False
793,-39.91434860229492,-0.7157991528511047,9.801939010620117,-0.6466928720474243,12.265007019042969,-0.6812460422515869,False
794,-39.64442443847656,-0.6320041418075562,10.08897590637207,-0.5842055082321167,12.294652938842773,-0.6081048250198364,False
795,-39.84140396118164,-0.6931542754173279,9.440661430358887,-0.7253422141075134,12.734464645385742,-0.7092482447624207,False
796,-39.32242965698242,-0.5320443511009216,9.974823951721191,-0.6090561747550964,13.166154861450195,-0.570550262928009,False
797,-39.29838562011719,-0.5245801210403442,9.722634315490723,-0.6639572978019714,12.392032623291016,-0.5942686796188354,False
798,-39.14322280883789,-0.47641152143478394,9.772828102111816,-0.6530302166938782,12.458921432495117,-0.564720869064331,False
799,-40.12874221801758,-0.7823553085327148,9.269457817077637,-0.7626128792762756,12.572168350219727,-0.7724840641021729,False
800,-39.59394836425781,-0.6163343787193298,10.092317581176758,-0.5834780335426331,12.392993927001953,-0.5999062061309814,False
801,-39.76487731933594,-0.6693974137306213,8.505524635314941,-0.9289195537567139,12.333866119384766,-0.7991584539413452,False
802,-39.616607666015625,-0.6233686804771423,9.28779125213623,-0.7586217522621155,12.294652938842773,-0.6909952163696289,False
803,-39.64156723022461,-0.6311171054840088,9.512843132019043,-0.7096284031867981,12.430380821228027,-0.670372724533081,False
804,-39.68544006347656,-0.6447369456291199,10.578691482543945,-0.4775954484939575,12.145380973815918,-0.5611661672592163,False
805,-39.6202278137207,-0.6244925260543823,9.901758193969727,-0.6249624490737915,12.363046646118164,-0.6247274875640869,False
806,-39.91987609863281,-0.7175151109695435,9.965059280395508,-0.611181914806366,12.205103874206543,-0.6643484830856323,False
807,-39.396148681640625,-0.5549296140670776,9.00658893585205,-0.8198388814926147,12.2151460647583,-0.6873842477798462,False
808,-39.38703918457031,-0.5521016716957092,10.849957466125488,-0.41854140162467957,12.184951782226562,-0.4853215217590332,False
809,-39.949344635009766,-0.7266632914543152,9.612256050109863,-0.687986433506012,12.245131492614746,-0.7073248624801636,False
810,-39.56380081176758,-0.6069753766059875,9.741989135742188,-0.6597437858581543,12.333866119384766,-0.6333595514297485,False
811,-39.74528121948242,-0.6633139848709106,10.591752052307129,-0.47475218772888184,12.123924255371094,-0.5690330862998962,False
812,-39.83736801147461,-0.6919013261795044,10.17249870300293,-0.5660227537155151,12.245131492614746,-0.6289620399475098,False
813,-39.95261764526367,-0.7276793718338013,10.224446296691895,-0.5547139048576355,12.123924255371094,-0.641196608543396,False
814,-39.81982421875,-0.6864550709724426,9.86788558959961,-0.632336437702179,12.264451026916504,-0.6593957543373108,False
815,-39.94594955444336,-0.725609302520752,10.13081169128418,-0.5750979781150818,12.184951782226562,-0.6503536701202393,False
816,-39.468753814697266,-0.5774691104888916,9.478235244750977,-0.7171624898910522,12.324095726013184,-0.6473158001899719,False
817,-40.17292404174805,-0.7960710525512695,9.761218070983887,-0.6555576920509338,12.195038795471191,-0.7258143424987793,False
818,-39.63889694213867,-0.6302881836891174,10.540157318115234,-0.48598426580429077,12.343615531921387,-0.5581362247467041,False
819,-39.52996826171875,-0.596472442150116,9.965003967285156,-0.6111939549446106,12.28479290008545,-0.6038331985473633,False
820,-39.595458984375,-0.6168033480644226,10.866390228271484,-0.4149640202522278,12.226163864135742,-0.5158836841583252,False
821,-39.763484954833984,-0.6689651608467102,9.451412200927734,-0.7230018377304077,12.245131492614746,-0.6959835290908813,False
822,-39.2357063293457,-0.5051220059394836,8.925957679748535,-0.8373921513557434,12.294652938842773,-0.6712570786476135,False
823,-39.34656524658203,-0.5395369529724121,9.388242721557617,-0.7367537021636963,12.294652938842773,-0.6381453275680542,False
824,-39.648109436035156,-0.6331480741500854,11.206774711608887,-0.34086304903030396,12.255081176757812,-0.4870055615901947,False
825,-39.45806884765625,-0.5741520524024963,10.632637023925781,-0.46585163474082947,12.164703369140625,-0.5200018286705017,False
826,-40.06501007080078,-0.7625703811645508,9.477893829345703,-0.7172368168830872,12.195038795471191,-0.7399035692214966,False
827,-39.91536331176758,-0.7161141633987427,10.5988130569458,-0.4732150137424469,12.225164413452148,-0.5946645736694336,False
828,-39.879844665527344,-0.7050877809524536,10.307390213012695,-0.5366571545600891,12.2151460647583,-0.6208724975585938,False
829,-39.70012283325195,-0.6492950916290283,10.998764038085938,-0.38614651560783386,12.274911880493164,-0.5177208185195923,False
830,-39.62651824951172,-0.6264453530311584,10.820222854614258,-0.42501458525657654,12.265007019042969,-0.5257299542427063,False
831,-39.40531921386719,-0.5577765107154846,11.558841705322266,-0.2642187774181366,12.195038795471191,-0.4109976291656494,False
832,-39.636165618896484,-0.6294402480125427,10.70263385772705,-0.45061346888542175,12.134156227111816,-0.540026843547821,False
833,-39.17795944213867,-0.48719513416290283,11.544529914855957,-0.2673344314098358,12.265007019042969,-0.3772647976875305,False
834,-38.89681625366211,-0.39991727471351624,11.058731079101562,-0.37309181690216064,12.2151460647583,-0.38650453090667725,False
835,-38.665443420410156,-0.328090101480484,12.571100234985352,-0.04385220631957054,12.31430435180664,-0.18597115576267242,False
836,-38.00971984863281,-0.12452784180641174,12.176931381225586,-0.1296619474887848,12.255081176757812,-0.12709489464759827,False
837,-38.87077713012695,-0.39183372259140015,10.952637672424316,-0.3961881399154663,12.401651382446289,-0.3940109312534332,False
838,-38.515193939208984,-0.28144678473472595,11.015307426452637,-0.3825450539588928,12.392993927001953,-0.3319959044456482,False
839,-38.44577407836914,-0.2598961293697357,11.20001220703125,-0.34233522415161133,12.333866119384766,-0.3011156916618347,False
840,-38.15243911743164,-0.16883349418640137,10.761439323425293,-0.43781161308288574,12.206108093261719,-0.30332255363464355,False
841,-38.93752670288086,-0.41255539655685425,11.326560974121094,-0.31478580832481384,12.294652938842773,-0.36367058753967285,False
842,-38.29898452758789,-0.2143269181251526,11.124455451965332,-0.3587837815284729,12.44942855834961,-0.28655534982681274,False
843,-38.90245819091797,-0.4016687572002411,11.566227912902832,-0.2626108229160309,12.477845191955566,-0.332139790058136,False
844,-38.28389358520508,-0.20964209735393524,10.559582710266113,-0.48175540566444397,12.420825004577637,-0.345698744058609,False
845,-38.61083221435547,-0.3111366331577301,12.474445343017578,-0.06489377468824387,12.245131492614746,-0.18801520764827728,False
846,-38.62678527832031,-0.31608909368515015,10.75483226776123,-0.4392499625682831,12.225164413452148,-0.3776695132255554,False
847,-38.80365753173828,-0.3709971606731415,10.310389518737793,-0.5360042452812195,12.201081275939941,-0.4535006880760193,False
848,-39.16398620605469,-0.48285728693008423,11.085308074951172,-0.36730608344078064,12.343615531921387,-0.42508167028427124,False
849,-38.913330078125,-0.4050438106060028,11.42110824584961,-0.2942030727863312,12.412206649780273,-0.349623441696167,False
850,-38.70933151245117,-0.34171468019485474,11.276900291442871,-0.3255968391895294,12.225164413452148,-0.33365577459335327,False
851,-38.74562072753906,-0.35298028588294983,12.249096870422363,-0.1139516681432724,12.363046646118164,-0.23346596956253052,False
852,-39.10886764526367,-0.46574634313583374,11.816449165344238,-0.20813818275928497,12.353342056274414,-0.33694225549697876,False
853,-39.23310852050781,-0.5043155550956726,11.589568138122559,-0.25752970576286316,12.324095726013184,-0.3809226155281067,False
854,-38.81755065917969,-0.37531015276908875,11.076713562011719,-0.36917707324028015,12.184951782226562,-0.37224361300468445,False
855,-38.50920104980469,-0.2795863449573517,12.513486862182617,-0.05639452114701271,12.294652938842773,-0.16799043118953705,False
856,-38.24222183227539,-0.19670554995536804,10.318077087402344,-0.5343306660652161,12.235159873962402,-0.36551809310913086,False
857,-38.71437454223633,-0.34328022599220276,10.72120475769043,-0.44657060503959656,12.195038795471191,-0.39492541551589966,False
858,-38.5928840637207,-0.30556485056877136,10.493684768676758,-0.4961012303829193,12.333866119384766,-0.40083304047584534,False
859,-38.832374572753906,-0.37991204857826233,10.239399909973145,-0.5514585375785828,12.304489135742188,-0.46568530797958374,False
860,-38.69233703613281,-0.336438924074173,13.190445899963379,0.09097805619239807,12.285778999328613,-0.12273043394088745,False
861,-39.31291580200195,-0.5290908813476562,10.669231414794922,-0.45788508653640747,12.255081176757812,-0.49348798394203186,False
862,-39.009403228759766,-0.4348686933517456,10.019033432006836,-0.5994318723678589,12.184951782226562,-0.5171502828598022,False
863,-39.35951232910156,-0.543556272983551,11.377427101135254,-0.3037123680114746,12.363046646118164,-0.4236343204975128,False
864,-38.85799789428711,-0.3878665566444397,10.386178970336914,-0.5195050239562988,12.245131492614746,-0.45368579030036926,False
865,-39.33902359008789,-0.5371957421302795,10.115038871765137,-0.5785316824913025,12.31430435180664,-0.557863712310791,False
866,-39.16071701049805,-0.48184239864349365,10.099504470825195,-0.5819134712219238,12.255081176757812,-0.5318779349327087,False
867,-38.737037658691406,-0.35031574964523315,10.993176460266113,-0.38736292719841003,12.294652938842773,-0.3688393235206604,False
868,-39.045902252197266,-0.4461994171142578,10.230592727661133,-0.5533758401870728,12.275899887084961,-0.4997876286506653,False
869,-39.59512710571289,-0.616700291633606,10.019218444824219,-0.5993915796279907,12.144363403320312,-0.6080459356307983,False
870,-39.73652267456055,-0.6605949997901917,10.111737251281738,-0.5792503952980042,12.28479290008545,-0.6199226975440979,False
871,-39.299652099609375,-0.5249732732772827,10.086294174194336,-0.5847893357276917,12.343615531921387,-0.5548813343048096,False
872,-39.441627502441406,-0.5690479874610901,10.147406578063965,-0.5714852809906006,12.402610778808594,-0.570266604423523,False
873,-40.13609313964844,-0.7846373319625854,11.597016334533691,-0.2559082508087158,12.304489135742188,-0.5202727913856506,False
874,-39.473487854003906,-0.5789387226104736,10.82593059539795,-0.42377200722694397,12.235159873962402,-0.5013553500175476,False
875,-39.520748138427734,-0.5936101675033569,9.773344993591309,-0.6529176831245422,12.2151460647583,-0.623263955116272,False
876,-39.82242202758789,-0.6872615218162537,10.623957633972168,-0.46774110198020935,12.383356094360352,-0.5775012969970703,False
877,-39.30397415161133,-0.5263150334358215,10.462739944458008,-0.5028378367424011,12.304489135742188,-0.5145764350891113,False
878,-39.58979415893555,-0.6150447130203247,10.113856315612793,-0.5787891149520874,12.372730255126953,-0.596916913986206,False
879,-39.861026763916016,-0.6992459297180176,9.764493942260742,-0.6548445820808411,12.201081275939941,-0.6770452260971069,False
880,-39.71734619140625,-0.65464186668396,10.913373947143555,-0.4047357738018036,12.363046646118164,-0.529688835144043,False
881,-39.23426055908203,-0.504673182964325,10.023466110229492,-0.5984668731689453,12.617202758789062,-0.5515700578689575,False
882,-39.597347259521484,-0.6173895001411438,9.393260955810547,-0.7356612086296082,12.617202758789062,-0.676525354385376,False
883,-39.37984085083008,-0.5498670339584351,9.163043022155762,-0.7857791781425476,12.265007019042969,-0.667823076248169,False
884,-39.30271911621094,-0.5259253978729248,9.136198043823242,-0.7916232943534851,12.372730255126953,-0.6587743759155273,False
885,-39.57972717285156,-0.6119195818901062,9.146721839904785,-0.7893322706222534,12.31430435180664,-0.7006258964538574,False
886,-39.58394241333008,-0.6132281422615051,10.168871879577637,-0.5668123364448547,12.205103874206543,-0.5900202393531799,False
