x_km,shell_mode,scenario,band,frequency_mhz,band_role,ocean_depth_m,surface_height_m,surface_slope_deg,lens_strength,layer_count,layer_source_statuses,layer_sources,ocean_in_band_window,ocean_snr_margin_db,false_snr_margin_db,false_minus_ocean_db,false_depth_m,false_label,false_source_status,surface_clutter_snr_margin_db,surface_clutter_minus_ocean_db,surface_clutter_apparent_depth_m,surface_clutter_label,surface_clutter_source_status,surface_clutter_detected,surface_clutter_confuses_shallow_window,surface_roughness_index,classification,inferred_depth_m,inferred_depth_error_m,thermal_mode,thin_layer_solver
46.5,thin_3km_reason_mode,complex_with_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2907.4352275098668,125.26409736726505,-1.6123820344685962,0.08343994989716268,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,2.3570835237580625,12.255239839592402,9.89815631583434,38.53878015995335,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2907.4352275098668,0.0,dirty_convective,normal_incidence_transfer_matrix
46.5,thin_3km_reason_mode,complex_with_clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2907.4352275098668,125.26409736726505,-1.6123820344685962,0.08343994989716268,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-33.57862885777599,5.143182848083058,38.72181170585905,38.53878015995335,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,11.095831944645944,44.67446080242193,1049.3704588677792,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,True,0.899780628665576,surface clutter in shallow window,1049.3704588677792,-1858.0647686420875,dirty_convective,normal_incidence_transfer_matrix
46.5,thin_3km_reason_mode,complex_with_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2907.4352275098668,125.26409736726505,-1.6123820344685962,0.08343994989716268,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-15.42354575532466,23.298265950534393,38.721811705859054,38.53878015995335,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,6.095831944645944,21.519377699970605,1049.3704588677792,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.899780628665576,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,clean_ice_control,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,0,none,none,True,19.22389341172082,-999.0,-1018.2238934117208,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,cold_conductive,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,clean_ice_control,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,0,none,none,True,9.977927147217992,-999.0,-1008.977927147218,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,cold_conductive,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,clean_ice_control,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,0,none,none,True,28.133010249669326,-999.0,-1027.1330102496693,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,cold_conductive,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,salt_layers_reason,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,1,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,19.22289341172082,3.1152786892906588,-16.10761472243016,1453.2727852030412,base 1 m ocean-injected hydrated salt layer; top 1 m ocean-injected hydrated salt layer,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,cold_conductive,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,salt_layers_reason,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,1,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,9.97534515832052,-6.817480878001614,-16.792826036322133,1453.2727852030412,base 1 m ocean-injected hydrated salt layer; top 1 m ocean-injected hydrated salt layer,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,cold_conductive,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,salt_layers_reason,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,1,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,28.13042826077185,11.337602224449721,-16.79282603632213,1453.2727852030412,base 1 m ocean-injected hydrated salt layer; top 1 m ocean-injected hydrated salt layer,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,cold_conductive,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,near_surface_brine,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,14.098891761899411,12.312896252862963,-1.7859955090364483,37.98511170358155,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,cold_conductive,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,near_surface_brine,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-3.254770212144564,5.298691205525445,8.55346141767001,37.98511170358155,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,cold_conductive,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,near_surface_brine,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,14.900312890306768,23.45377430797678,8.553461417670011,37.98511170358155,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,cold_conductive,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,warm_impure_ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,0,none,none,True,17.125164000234914,-999.0,-1016.1251640002349,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,warm_impure,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,warm_impure_ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,0,none,none,True,4.559031107964261,-999.0,-1003.5590311079643,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,warm_impure,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,warm_impure_ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,0,none,none,True,22.714114210415595,-999.0,-1021.7141142104156,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,warm_impure,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,stacked_dirty_layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,13.343404162874986,17.47076563047323,4.127361467598245,2105.039594405723,base paper-bracketed stacked dirty layer; top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,2105.039594405723,-801.5059760003592,warm_impure,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,stacked_dirty_layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-5.205430805003122,0.19738217967135632,5.402812984674478,2017.0395944057232,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,2017.0395944057232,-889.5059760003592,warm_impure,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,stacked_dirty_layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,12.94965229744821,18.352465282122694,5.402812984674483,2017.0395944057232,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,2017.0395944057232,-889.5059760003592,warm_impure,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,briny_mushy_lens,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,14.175306512670451,14.916725688784537,0.7414191761140856,944.9151208298123,base conductive briny/mushy lens; top conductive briny/mushy lens,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,warm_impure,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,briny_mushy_lens,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,-3.057468174050687,4.437855058057373,7.49532323210806,944.9151208298123,top conductive briny/mushy lens,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,briny_mushy_lens,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,1,Directly paper anchored epsilon; high-loss bracket modeled,"Blankenship et al. 2024, REASON",True,15.097614928400645,22.592938160508712,7.495323232108067,944.9151208298123,top conductive briny/mushy lens,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,warm_impure,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,complex_paper_calibrated,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,2.6651823837920916,12.286306674670456,9.621124290878365,37.98511170358155,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,dirty_convective,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,complex_paper_calibrated,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-32.776480883334706,5.230037209843939,38.00651809317864,37.98511170358155,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,complex_paper_calibrated,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,10,Directly paper anchored epsilon and layer thicknesses; Directly paper anchored epsilon; high-loss bracket modeled; Sensitivity bracket; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog; Pettinelli et al. 2015 review",True,-14.621397780883377,23.38512031229527,38.00651809317865,37.98511170358155,top 200 m near-surface brine-filled ice layer,Directly paper anchored epsilon; high-loss bracket modeled,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
47.0,thin_3km_reason_mode,rough_surface_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2906.5455704060823,119.07484471636309,-1.0032260389477026,0.0732053009130491,0,none,none,True,19.22389341172082,-999.0,-1018.2238934117208,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2906.5455704060823,0.0,cold_conductive,normal_incidence_transfer_matrix
