Column,SpacecraftLon,SpacecraftLat,SpacecraftHgt,NadirHgt,NadirLine,NadirAreoidRad,NadirEllipsoidRad,FirstLon,FirstLat,FirstHgt,FirstLine
3824,6.542597,79.959272,317084.647,-1762,2457,3378750,3376816.400,6.754737,79.964156,-1708.256,2449
3825,6.530700,79.951838,317083.318,-1793,2463,3378750,3376817.303,6.849239,79.951455,-1704.132,2450
3826,6.518739,79.944354,317081.980,-1835,2470,3378752,3376818.213,6.801576,79.945751,-1713.159,2451
3827,6.506876,79.936919,317080.649,-1873,2477,3378752,3376819.118,6.817374,79.936949,-1717.897,2453
3828,6.494948,79.929434,317079.308,-1900,2482,3378754,3376820.029,6.883648,79.925571,-1713.171,2454
3829,6.483118,79.921999,317077.975,-1914,2484,3378754,3376820.935,6.876602,79.917903,-1719.218,2455
3830,6.471224,79.914513,317076.631,-1909,2484,3378755,3376821.848,6.861909,79.910563,-1729.446,2456
3831,6.459426,79.907077,317075.296,-1904,2483,3378756,3376822.756,6.864982,79.902390,-1738.499,2458
3832,6.447564,79.899590,317073.950,-1894,2481,3378757,3376823.670,6.978830,79.888587,-1726.797,2460
3833,6.435799,79.892153,317072.612,-1891,2480,3378758,3376824.579,6.939015,79.882572,-1743.200,2462
3834,6.423971,79.884666,317071.264,-1886,2479,3378758,3376825.494,6.919293,79.875489,-1754.955,2464
3835,6.412238,79.877228,317069.923,-1892,2480,3378759,3376826.404,6.794026,79.873757,-1786.612,2466
3836,6.400443,79.869740,317068.573,-1898,2481,3378760,3376827.321,6.761843,79.867293,-1796.404,2467
3837,6.388742,79.862302,317067.230,-1905,2483,3378761,3376828.233,6.754922,79.859623,-1800.344,2468
3838,6.376979,79.854813,317065.877,-1909,2483,3378761,3376829.151,6.722806,79.853156,-1809.026,2469
3839,6.365311,79.847373,317064.531,-1921,2485,3378762,3376830.064,6.954808,79.823889,-1764.400,2470
3840,6.353581,79.839884,317063.176,-1935,2488,3378763,3376830.984,6.884390,79.818316,-1773.530,2469
3841,6.341866,79.832393,317061.819,-1957,2492,3378764,3376831.904,6.855329,79.815963,-1773.069,2468
3842,6.330246,79.824953,317060.470,-1975,2495,3378765,3376832.819,6.855384,79.814320,-1773.272,2468
3843,6.318564,79.817462,317059.111,-2000,2499,3378765,3376833.741,6.808339,79.808620,-1782.057,2468
3844,6.306976,79.810021,317057.760,-2012,2501,3378765,3376834.658,6.786421,79.801705,-1787.576,2469
3845,6.295326,79.802530,317056.398,-2041,2507,3378767,3376835.581,6.731975,79.796371,-1799.679,2470
3846,6.283770,79.795088,317055.044,-2059,2510,3378768,3376836.499,6.588667,79.785961,-1817.075,2470
3847,6.272151,79.787595,317053.680,-2076,2513,3378769,3376837.423,6.620833,79.785853,-1813.171,2470
3848,6.260627,79.780153,317052.324,-2092,2516,3378769,3376838.342,6.585882,79.778522,-1817.660,2470
3849,6.249040,79.772660,317050.958,-2099,2517,3378770,3376839.268,6.587588,79.768249,-1817.263,2470
3850,6.237547,79.765216,317049.599,-2101,2517,3378770,3376840.189,6.588005,79.763404,-1821.529,2472
3851,6.225993,79.757722,317048.231,-2103,2518,3378772,3376841.116,6.521401,79.758659,-1833.672,2472
3852,6.214531,79.750278,317046.870,-2106,2518,3378772,3376842.038,6.482340,79.752594,-1874.868,2479
3853,6.203008,79.742784,317045.498,-2108,2518,3378772,3376842.967,6.388453,79.749183,-1956.234,2492
3854,6.191577,79.735339,317044.135,-2103,2517,3378774,3376843.890,6.347015,79.743225,-1987.668,2498
3855,6.180085,79.727843,317042.761,-2095,2516,3378775,3376844.820,5.647546,79.758197,-1936.396,2498
3856,6.168686,79.720398,317041.396,-2074,2512,3378776,3376845.745,5.679005,79.748747,-1938.983,2497
3857,6.157225,79.712902,317040.020,-2087,2515,3378777,3376846.676,5.720318,79.738772,-1935.914,2495
3858,6.145857,79.705455,317038.651,-2057,2509,3378777,3376847.602,5.826437,79.725764,-1936.417,2491
3859,6.134428,79.697959,317037.273,-2173,2530,3378778,3376848.535,5.874980,79.715412,-1924.703,2488
3860,6.123090,79.690512,317035.902,-2241,2542,3378779,3376849.463,5.879396,79.708277,-1916.368,2486
3861,6.111691,79.683014,317034.521,-2369,2565,3378780,3376850.397,5.842116,79.704142,-1913.216,2486
3862,6.100385,79.675566,317033.148,-2414,2573,3378781,3376851.326,5.828058,79.704243,-1913.425,2487
3863,6.089017,79.668068,317031.765,-2421,2574,3378781,3376852.261,5.818708,79.695598,-1924.057,2488
3864,6.077741,79.660619,317030.390,-2424,2574,3378782,3376853.192,5.736782,79.689407,-1999.606,2504
3865,6.066404,79.653120,317029.004,-2392,2569,3378783,3376854.129,5.707710,79.685934,-2057.039,2514
3866,6.055158,79.645671,317027.626,-2393,2569,3378784,3376855.060,5.701662,79.678247,-2113.052,2524
3867,6.043852,79.638171,317026.238,-2339,2559,3378785,3376855.999,5.713488,79.666483,-2159.354,2532
3868,6.032636,79.630721,317024.858,-2272,2547,3378785,3376856.931,5.826734,79.645686,-2171.509,2531
3869,6.021360,79.623221,317023.467,-2247,2543,3378785,3376857.871,5.751330,79.641264,-2138.839,2526
3870,6.010175,79.615770,317022.085,-2195,2533,3378787,3376858.806,5.913165,79.625498,-2127.258,2522
3871,5.998929,79.608269,317020.692,-2139,2524,3378788,3376859.747,5.929106,79.616685,-2099.863,2517
3872,5.987774,79.600818,317019.307,-2107,2518,3378789,3376860.682,5.990069,79.606792,-2071.160,2511
3873,5.976559,79.593316,317017.911,-2079,2513,3378790,3376861.625,5.966555,79.599896,-2045.915,2507
3874,5.965434,79.585864,317016.524,-2042,2506,3378790,3376862.562,5.969537,79.590704,-2028.848,2504
3875,5.954248,79.578361,317015.126,-2033,2505,3378790,3376863.506,5.950984,79.583567,-2010.078,2500
3876,5.943153,79.570908,317013.736,-2016,2501,3378792,3376864.444,5.938092,79.577268,-2001.649,2499
3877,5.931998,79.563405,317012.336,-2002,2499,3378792,3376865.390,5.973556,79.567495,-1996.768,2498
3878,5.920932,79.555951,317010.944,-1997,2498,3378794,3376866.329,5.962467,79.560050,-1992.818,2497
3879,5.909806,79.548447,317009.541,-1996,2498,3378794,3376867.276,5.963565,79.551955,-1992.839,2497
3880,5.898770,79.540993,317008.147,-1996,2498,3378795,3376868.217,5.961303,79.550434,-1993.031,2497
3881,5.887674,79.533488,317006.741,-2000,2499,3378796,3376869.165,5.983282,79.543434,-1993.359,2497
3882,5.876593,79.525983,317005.335,-2001,2499,3378797,3376870.114,6.010417,79.528760,-1992.769,2498
3883,5.865601,79.518528,317003.937,-2006,2500,3378798,3376871.057,6.007497,79.526212,-1993.091,2498
3884,5.854550,79.511022,317002.528,-2009,2500,3378799,3376872.008,6.036524,79.514617,-1991.891,2498
3885,5.843587,79.503566,317001.128,-2012,2501,3378799,3376872.952,6.047381,79.506089,-1991.638,2498
3886,5.832565,79.496059,316999.716,-2019,2502,3378800,3376873.904,6.047941,79.501195,-1992.925,2499
3887,5.821632,79.488603,316998.314,-2024,2503,3378801,3376874.850,6.056339,79.492787,-1994.769,2499
3888,5.810639,79.481095,316996.900,-2027,2503,3378802,3376875.803,6.050052,79.485053,-2000.444,2500
3889,5.799734,79.473638,316995.495,-2034,2504,3378803,3376876.750,6.043848,79.477369,-2006.170,2501
3890,5.788771,79.466130,316994.079,-2036,2505,3378803,3376877.704,5.981688,79.472403,-2014.912,2502
3891,5.777895,79.458672,316992.671,-2040,2505,3378804,3376878.653,5.918225,79.461191,-2020.560,2502
3892,5.766960,79.451163,316991.252,-2052,2508,3378805,3376879.609,5.938593,79.447908,-2018.696,2503
3893,5.756113,79.443705,316989.842,-2052,2507,3378805,3376880.559,5.934910,79.440102,-2017.801,2502
3894,5.745208,79.436195,316988.421,-2049,2507,3378807,3376881.516,5.987499,79.430513,-2011.607,2502
3895,5.734389,79.428736,316987.009,-2048,2507,3378808,3376882.467,5.988623,79.422467,-2008.884,2502
3896,5.723512,79.421226,316985.586,-2049,2507,3378808,3376883.426,5.987253,79.414491,-2007.013,2502
3897,5.712723,79.413766,316984.171,-2051,2507,3378809,3376884.378,5.966632,79.407527,-2008.403,2502
3898,5.701874,79.406255,316982.745,-2055,2508,3378810,3376885.338,5.906683,79.401400,-2014.048,2502
3899,5.691113,79.398795,316981.328,-2051,2507,3378810,3376886.292,5.900620,79.393713,-2012.365,2502
3900,5.680293,79.391283,316979.899,-2047,2507,3378812,3376887.254,5.904139,79.385498,-2009.555,2501
3901,5.670358,79.384376,316978.585,-2044,2506,3378812,3376888.138,5.903714,79.378125,-2006.611,2501
3902,5.659638,79.376915,316977.164,-2035,2504,3378813,3376889.094,5.813968,79.375641,-2010.263,2500
3903,5.648859,79.369402,316975.733,-2033,2504,3378814,3376890.057,5.817545,79.367427,-2007.539,2500
3904,5.638168,79.361940,316974.310,-2028,2503,3378815,3376891.015,5.880704,79.355253,-1998.435,2500
3905,5.627418,79.354427,316972.876,-2021,2502,3378816,3376891.980,5.779052,79.353307,-2003.296,2499
3906,5.616754,79.346964,316971.450,-2019,2501,3378817,3376892.938,5.785122,79.345025,-1998.415,2499
3907,5.606032,79.339450,316970.013,-2015,2501,3378817,3376893.904,5.781501,79.337167,-1994.204,2498
3908,5.595396,79.331987,316968.585,-2012,2500,3378817,3376894.865,5.760530,79.329162,-1991.901,2497
3909,5.584702,79.324472,316967.147,-2008,2499,3378819,3376895.832,5.755153,79.322450,-1989.432,2497
3910,5.574094,79.317008,316965.716,-2005,2499,3378820,3376896.794,5.751631,79.314642,-1986.549,2496
3911,5.563428,79.309493,316964.275,-2001,2498,3378821,3376897.762,5.745025,79.305875,-1983.235,2496
3912,5.552848,79.302028,316962.842,-1999,2498,3378822,3376898.725,5.736726,79.298304,-1979.795,2495
3913,5.542209,79.294512,316961.398,-1997,2497,3378822,3376899.696,5.736161,79.291354,-1976.664,2495
3914,5.531657,79.287046,316959.963,-1995,2497,3378823,3376900.660,5.737440,79.283309,-1976.510,2495
3915,5.521046,79.279530,316958.517,-1997,2497,3378824,3376901.631,5.735103,79.277506,-1976.316,2495
3916,5.510521,79.272064,316957.079,-1998,2497,3378825,3376902.597,5.731688,79.273928,-1976.695,2495
3917,5.499938,79.264547,316955.631,-2003,2498,3378825,3376903.570,5.726968,79.268243,-1977.486,2495
3918,5.489369,79.257029,316954.181,-2011,2500,3378827,3376904.544,5.728794,79.261175,-1979.790,2496
3919,5.478884,79.249562,316952.740,-2016,2500,3378827,3376905.511,5.659082,79.253475,-1988.010,2496
3920,5.468342,79.242044,316951.288,-2041,2505,3378828,3376906.486,5.632952,79.248850,-1990.443,2497
3921,5.457885,79.234576,316949.844,-2069,2510,3378829,3376907.455,5.539561,79.246531,-2004.577,2499
3922,5.447371,79.227057,316948.390,-2106,2516,3378830,3376908.432,5.536139,79.238672,-2036.152,2504
3923,5.436940,79.219589,316946.944,-2172,2528,3378830,3376909.402,5.460740,79.233338,-2083.761,2513
3924,5.426453,79.212070,316945.487,-2241,2541,3378832,3376910.380,5.472252,79.225808,-2131.934,2521
3925,5.416050,79.204600,316944.038,-2259,2544,3378832,3376911.352,5.380891,79.222300,-2197.278,2533
3926,5.405590,79.197080,316942.579,-2310,2553,3378833,3376912.331,5.360931,79.215251,-2239.751,2540
3927,5.395213,79.189611,316941.128,-2367,2563,3378834,3376913.304,5.345823,79.208020,-2284.135,2548
3928,5.384780,79.182090,316939.666,-2392,2567,3378835,3376914.285,5.304516,79.202007,-2329.363,2557
3929,5.374430,79.174619,316938.213,-2404,2569,3378836,3376915.259,5.821892,79.158901,-2298.652,2558
3930,5.364024,79.167098,316936.749,-2424,2573,3378837,3376916.241,5.825367,79.150684,-2283.448,2556
3931,5.353701,79.159627,316935.293,-2428,2574,3378837,3376917.217,5.736262,79.146131,-2287.210,2554
3932,5.343321,79.152105,316933.827,-2421,2572,3378837,3376918.200,5.732718,79.138272,-2276.517,2552
3933,5.333024,79.144633,316932.369,-2395,2568,3378839,3376919.178,5.733965,79.130225,-2266.654,2551
3934,5.322671,79.137111,316930.900,-2389,2566,3378840,3376920.162,5.771078,79.121373,-2251.509,2550
3935,5.312401,79.129639,316929.439,-2365,2562,3378841,3376921.141,5.791116,79.112374,-2238.856,2549
3936,5.302074,79.122115,316927.968,-2362,2562,3378842,3376922.127,5.766379,79.105586,-2239.469,2548
3937,5.291830,79.114642,316926.505,-2343,2558,3378843,3376923.107,5.776992,79.097063,-2230.338,2548
3938,5.281530,79.107119,316925.031,-2335,2557,3378843,3376924.094,5.759341,79.089918,-2229.249,2547
3939,5.271313,79.099645,316923.566,-2338,2557,3378844,3376925.076,5.739437,79.082940,-2230.611,2547
3940,5.261039,79.092121,316922.090,-2348,2559,3378845,3376926.064,5.737218,79.081366,-2231.207,2547
3941,5.250847,79.084646,316920.622,-2367,2563,3378845,3376927.047,5.700397,79.078420,-2238.761,2547
3942,5.240599,79.077121,316919.144,-2392,2567,3378847,3376928.037,5.724418,79.068109,-2235.730,2548
3943,5.230434,79.069646,316917.674,-2415,2571,3378848,3376929.021,5.677061,79.063579,-2247.605,2549
3944,5.220212,79.062121,316916.193,-2440,2575,3378849,3376930.013,5.741469,79.052281,-2238.428,2550
3945,5.210072,79.054645,316914.720,-2455,2578,3378849,3376930.998,5.714622,79.045659,-2252.190,2552
3946,5.199877,79.047119,316913.237,-2491,2584,3378850,3376931.991,5.662013,79.040286,-2276.122,2554
3947,5.189763,79.039643,316911.762,-2520,2590,3378850,3376932.978,5.660951,79.032359,-2294.058,2558
3948,5.179593,79.032116,316910.276,-2549,2595,3378852,3376933.972,5.643471,79.025209,-2323.697,2563
3949,5.169505,79.024639,316908.799,-2576,2600,3378853,3376934.960,5.649424,79.016927,-2355.404,2569
3950,5.159361,79.017112,316907.311,-2595,2603,3378854,3376935.956,6.151028,78.975575,-2190.134,2571
3951,5.149298,79.009635,316905.831,-2607,2605,3378855,3376936.945,6.154123,78.974835,-2188.344,2571
3952,5.139180,79.002106,316904.341,-2623,2608,3378855,3376937.942,6.090441,78.966942,-2212.781,2571
3953,5.129142,78.994628,316902.859,-2638,2610,3378856,3376938.933,6.084034,78.962460,-2217.543,2573
3954,5.119050,78.987100,316901.366,-2663,2615,3378857,3376939.932,6.064069,78.955453,-2229.364,2574
3955,5.109037,78.979621,316899.881,-2684,2619,3378857,3376940.924,6.067351,78.947282,-2245.006,2578
3956,5.098970,78.972092,316898.386,-2702,2622,3378859,3376941.924,6.028913,78.941244,-2274.088,2581
3957,5.088984,78.964613,316896.899,-2720,2625,3378860,3376942.917,5.962825,78.936702,-2334.194,2587
3958,5.078942,78.957083,316895.401,-2729,2626,3378861,3376943.918,5.956853,78.928965,-2362.364,2593
3959,5.068913,78.949553,316893.902,-2733,2627,3378861,3376944.920,5.955511,78.920987,-2383.289,2597
3960,5.058964,78.942073,316892.412,-2730,2626,3378862,3376945.916,5.951931,78.913179,-2402.553,2601
3961,5.048960,78.934542,316890.910,-2726,2626,3378863,3376946.919,5.922900,78.906646,-2425.814,2604
3962,5.039036,78.927061,316889.418,-2718,2624,3378864,3376947.916,5.923959,78.898597,-2431.278,2605
3963,5.029057,78.919530,316887.914,-2698,2621,3378865,3376948.921,5.878843,78.892902,-2455.984,2607
3964,5.019158,78.912048,316886.419,-2685,2618,3378866,3376949.919,4.758697,78.930379,-2600.037,2606
3965,5.009204,78.904516,316884.912,-2681,2618,3378867,3376950.925,4.718705,78.924293,-2586.515,2605
3966,4.999330,78.897035,316883.415,-2675,2617,3378867,3376951.925,4.753136,78.914695,-2586.573,2603
3967,4.989401,78.889502,316881.906,-2670,2616,3378868,3376952.932,4.750327,78.906828,-2583.457,2603
3968,4.979551,78.882019,316880.406,-2669,2615,3378869,3376953.933,4.749126,78.902100,-2583.005,2603
3969,4.969647,78.874486,316878.895,-2667,2615,3378870,3376954.942,4.665986,78.894923,-2572.798,2602
3970,4.959822,78.867003,316877.393,-2659,2614,3378870,3376955.944,4.674889,78.886552,-2572.334,2602
3971,4.949943,78.859469,316875.879,-2658,2614,3378872,3376956.954,4.679083,78.878351,-2573.570,2602
3972,4.940142,78.851986,316874.375,-2656,2613,3378873,3376957.958,4.685648,78.870091,-2573.038,2601
3973,4.930287,78.844451,316872.859,-2655,2613,3378873,3376958.969,4.687515,78.862001,-2572.928,2601
3974,4.920511,78.836967,316871.352,-2652,2612,3378874,3376959.975,4.687134,78.854073,-2574.991,2601
3975,4.910681,78.829432,316869.834,-2652,2612,3378875,3376960.987,4.608187,78.849860,-2564.584,2601
3976,4.900929,78.821948,316868.324,-2651,2612,3378875,3376961.994,4.607860,78.841932,-2564.649,2600
3977,4.891124,78.814412,316866.803,-2650,2612,3378877,3376963.008,4.591323,78.834726,-2563.505,2600
3978,4.881396,78.806927,316865.292,-2646,2611,3378877,3376964.016,4.590688,78.831028,-2564.058,2600
3979,4.871615,78.799390,316863.769,-2645,2611,3378879,3376965.031,4.553766,78.820583,-2560.630,2600
3980,4.861911,78.791905,316862.254,-2645,2611,3378880,3376966.041,4.532750,78.813645,-2558.674,2600
3981,4.852154,78.784368,316860.729,-2645,2611,3378880,3376967.057,4.531579,78.808866,-2559.429,2600
3982,4.842474,78.776881,316859.212,-2642,2610,3378881,3376968.068,4.529644,78.807337,-2559.302,2600
3983,4.832741,78.769344,316857.684,-2639,2610,3378882,3376969.086,4.529304,78.799359,-2562.099,2601
3984,4.823086,78.761857,316856.165,-2636,2609,3378883,3376970.098,4.529518,78.792461,-2567.085,2601
3985,4.813377,78.754319,316854.635,-2632,2609,3378884,3376971.118,4.445861,78.782138,-2558.366,2602
3986,4.803745,78.746831,316853.114,-2631,2608,3378885,3376972.131,4.444310,78.776380,-2560.199,2602
3987,4.794060,78.739293,316851.581,-2628,2608,3378886,3376973.152,4.373745,78.768582,-2552.780,2602
3988,4.784452,78.731805,316850.057,-2629,2608,3378886,3376974.167,4.372312,78.768083,-2554.764,2603
3989,4.774791,78.724266,316848.522,-2632,2608,3378887,3376975.189,4.360611,78.760648,-2558.853,2604
3990,4.765207,78.716777,316846.996,-2636,2609,3378888,3376976.205,4.334762,78.752885,-2557.653,2604
3991,4.755569,78.709237,316845.458,-2642,2610,3378889,3376977.229,4.330443,78.746154,-2564.009,2605
3992,4.746008,78.701748,316843.930,-2650,2612,3378890,3376978.246,4.325721,78.738444,-2576.497,2607
3993,4.736395,78.694208,316842.390,-2650,2612,3378890,3376979.271,4.318185,78.729761,-2586.785,2609
3994,4.726857,78.686718,316840.859,-2657,2613,3378892,3376980.290,4.206427,78.728154,-2576.058,2611
3995,4.717267,78.679177,316839.317,-2686,2618,3378893,3376981.316,4.206307,78.720176,-2594.946,2614
3996,4.707753,78.671687,316837.783,-2724,2625,3378894,3376982.337,4.644251,78.691277,-2678.261,2617
3997,4.698187,78.664146,316836.239,-2784,2635,3378894,3376983.364,4.539429,78.684152,-2685.981,2619
3998,4.688696,78.656655,316834.703,-2849,2647,3378895,3376984.386,4.493284,78.682652,-2690.602,2621
3999,4.679153,78.649113,316833.156,-2862,2649,3378895,3376985.415,4.488409,78.674893,-2706.547,2623
4000,4.669685,78.641621,316831.618,-2863,2649,3378897,3376986.438,4.405793,78.669875,-2712.342,2626
4001,4.660166,78.634079,316830.068,-2865,2650,3378897,3376987.468,4.278146,78.667980,-2706.961,2629
4002,4.650657,78.626536,316828.518,-2863,2649,3378899,3376988.499,4.276158,78.661141,-2732.227,2633
4003,4.641224,78.619044,316826.976,-2861,2649,3378900,3376989.524,4.091347,78.660887,-2744.706,2642
4004,4.631739,78.611500,316825.423,-2857,2648,3378901,3376990.557,4.409331,78.637795,-2838.302,2647
